,player_name,result_type,result_contest,result_zone,0 pts,2 pts,3 pts
248,Draymond Green,1-2D Pull-Up,Poor,Left Above Break 3,0.5680340475496386,0.030644473922606434,0.4013214785277549
249,Draymond Green,1-2D Pull-Up,Poor,Left Midrange,0.48089838106759775,0.3278269710754516,0.1912746478569507
250,Draymond Green,1-2D Pull-Up,Poor,Mid-Left Short Paint,0.47210728755115994,0.27977684183834184,0.24811587061049806
251,Draymond Green,1-2D Pull-Up,Poor,Right Short Mid,0.5158741152826094,0.2876651453290743,0.19646073938831632
252,Draymond Green,1-2D Pull-Up,Poor,Mid-Left Midrange,0.7462995055075867,0.10548197937962978,0.14821851511278347
253,Draymond Green,1-2D Pull-Up,Plus,Rim,0.6973676480865396,0.2083090794262946,0.0943232724871659
254,Draymond Green,1-2D Pull-Up,Plus,Right Corner 3,0.8414202604911921,0.0116255688779831,0.14695417063082478
255,Draymond Green,1-2D Pull-Up,Plus,Mid-Left Above Break 3,0.6934603128927528,0.010753840443847761,0.29578584666339963
256,Draymond Green,1-2D Pull-Up,Plus,Mid-Right Above Break 3,0.7966807520303506,0.010794568445203434,0.192524679524446
257,Draymond Green,1-2D Pull-Up,Plus,Right Above Break 3,0.8170489796358826,0.009741428435779171,0.17320959192833835
258,Draymond Green,1-2D Pull-Up,Plus,Left Corner 3,0.8134006663743273,0.01216490033846942,0.17443443328720348
259,Draymond Green,1-2D Pull-Up,Plus,Left Above Break 3,0.7573680508859034,0.009516291737745814,0.23311565737635065
260,Draymond Green,1-2D Pull-Up,Plus,Left Midrange,0.7375532185007145,0.12938192557773193,0.13306485592155357
261,Draymond Green,1-2D Pull-Up,Plus,Mid-Left Short Paint,0.7298697210949401,0.10610442616175061,0.16402585274330925
262,Draymond Green,1-2D Pull-Up,Plus,Right Short Mid,0.7618299053268218,0.1065029618829971,0.13166713279018122
263,Draymond Green,1-2D Pull-Up,Plus,Mid-Left Midrange,0.8713620428703571,0.03223032799038204,0.09640762913926082
264,Draymond Green,Hook,Average,Rim,0.3404596765082405,0.5879081336086867,0.07163218988307289
265,Draymond Green,Hook,Average,Right Corner 3,0.7778484553563378,0.07226860331992353,0.14988294132373858
266,Draymond Green,Hook,Average,Mid-Left Above Break 3,0.6189804637412339,0.07184985646485816,0.309169679793908
267,Draymond Green,Hook,Average,Mid-Right Above Break 3,0.7324844068620663,0.06877607412648179,0.19873951901145195
